timestamp,lat,lon,Total,Countrate,U238,K40,Th232,Cs137,Height,Press,Temp,Hum
1749818813714,63.35508100406181,10.426189264834438,104,180,12.853,241.113,70.746,12.274,125.11158940397353,1012.2327685628742,28.043542914171656,32.866457085828344
1749818814314,63.35506701169454,10.426203035735789,128,240,24.544,471.647,7.799,67.54,125.21103678929768,1012.2318703592814,28.049530938123752,32.860469061876245
1749818814915,63.35505397113333,10.4262152175,116,160,19.853,496.671,29.867,12.103,125.3115,1012.229811565304,28.05,32.87104685942174
1749818815525,63.355043981120765,10.426224240043425,118,148,-63.008,948.076,69.763,31.047,124.99568858560797,1012.2265610778444,28.05,32.878393213572856
1749818816116,63.35503546411536,10.4262315142873,132,190,47.702,321.694,30.696,12.267,125.38851913477538,1012.2205449101796,28.05,32.872495009980035
1749818816717,63.355030102607614,10.426235773016003,145,270,89.877,356.211,35.126,-10.173,125.3,1012.2163185628744,28.05,32.87700598802395
1749818817317,63.355027489673915,10.42623823365942,114,205,-0.363,379.668,36.37,15.808,125.3,1012.2134443113772,28.05,32.888982035928144
1749818817917,63.35502618406267,10.426238920141431,108,235,-14.844,719.879,38.04,9.956,125.3,1012.2096421734796,28.055473579262213,32.89
1749818820318,63.35502527249581,10.42623659710218,112,210,25.28,973.98,-23.095,-15.373,125.48978224455612,1012.1886745508982,28.06,32.89
1749818822120,63.35502614282584,10.426241712393232,121,195,-26.721,1181.709,42.453,0.198,125.3106489184692,1012.1626181636726,28.07,32.88
1749818822722,63.355028531669426,10.426250394561258,120,195,-13.509,509.439,65.958,-6.664,125.4,1012.1578134596213,28.07,32.91068793619143
1749818823322,63.3550322671544,10.426263290863991,115,151,-36.277,1111.139,24.623,39.978,125.41020066889632,1012.1562581256233,28.07,32.96452642073778
1749818823923,63.35503690812812,10.426278019317804,120,155,2.035,485.952,33.195,15.528,125.48935108153078,1012.159602994012,28.07538922155689,32.91071856287425
1749818824523,63.35504121697761,10.4262934355597,122,200,25.665,255.569,16.772,48.489,125.38432835820896,1012.1616221556886,28.08,32.86275449101797
1749818825123,63.35504473325846,10.42630776006933,111,196,21.92,12.418,50.896,3.713,125.27903494176373,1012.1573706586828,28.08,32.87473053892216
1749818825723,63.35504718837196,10.426318229293598,112,230,-55.134,674.347,58.1,31.591,125.08973509933774,1012.1501400797608,28.08,32.88334995014955
1749818826325,63.35504856270903,10.426325178712377,116,155,16.096,120.791,27.508,68.485,124.9799331103679,1012.140536889332,28.08,32.8893519441675
1749818826926,63.355049120275,10.426329047408334,116,210,61.587,486.406,11.22,40.73,124.8,1012.1348996007983,28.085349301397205,32.83115768463074
1749818827527,63.35504947960199,10.426331644859038,116,160,-11.268,435.572,61.74,15.971,124.55052736318407,1012.1309669642856,28.09,32.793392857142855
1749818828127,63.35504808200499,10.426329519334445,137,216,-40.595,308.536,94.507,7.963,124.9,1012.1312645833332,28.09,32.852916666666665
1749818829329,63.35504606615918,10.426327741142542,126,204,59.029,316.825,0.767,26.305,125.01064891846922,1012.141125324028,28.09,32.88926221335992
1749818830528,63.35504901958484,10.426324276775494,122,220,43.132,383.668,11.618,10.569,124.8500991535671,1012.1523451645064,28.09122632103689,32.88245264207378
1749818831128,63.35505413633333,10.426317117,126,258,14.232,139.171,86.516,-21.994,125.2,1012.1598825523428,28.097208374875375,32.89441674975075
1749818831731,63.35506212793533,10.42631053199005,94,124,4.907,69.228,52.55,-9.926,125.2,1012.1669781437124,28.1,32.896776447105786
1749818832329,63.35507266378889,10.426301473688888,119,255,28.842,371.17,20.811,22.225,125.19033333333334,1012.1736026946108,28.1,32.890808383233534
1749818832930,63.35508605864393,10.426289089950082,103,175,-64.169,1103.237,62.897,-18.089,125.0901830282862,1012.1826996007984,28.1,32.89
1749818833530,63.35510048148357,10.42627614139409,125,170,3.909,441.425,54.04,-3.399,124.992759051186,1012.191911764706,28.1,32.89
1749818834131,63.355115441613975,10.426262405457573,118,225,-55.244,387.567,101.568,-0.699,124.9,1012.2001208374876,28.1,32.89
1749818834731,63.35513079572499,10.426248670725,109,175,35.4,499.297,16.899,0.562,124.8905,1012.2072851485148,28.10312871287129,32.88061386138614
1749818835333,63.35514578863838,10.426234642235164,146,255,-22.776,541.554,57.878,37.555,124.7901830282862,1012.2135435643564,28.10908910891089,32.862732673267324
1749818835933,63.35516063704659,10.426221222579034,137,240,9.232,305.574,80.576,3.618,124.7,1012.2198233532934,28.11,32.87013972055888
