timestamp,eID,objectVersion,classID,sensorConfig,sensorMeasures,K40,Realtime,sTh232,Q,sCs137,Livetime,A1,Countrate,Cosmics,Total,Th232,sU238,sK40,U238,Cs137,StabSpectrum,Dose,vT,datetime
1749562363691.0,STABSPECTRO_4112,,,,,300.026,0.599,52.983,0.902,38.143,0.599,0.694,140.0,1.0,79.0,53.943,66.297,388.092,-23.342,-7.968,"[0.598, 0.585, 0, 0, 0, 0.094, 0.905, 0, 1, 0, 2.29, 0.709, 1.337, 2.878, 0.831, 1.925, 1.952, 2.804, 2.074, 3.683, 2.878, 2.878, 2.878, 1.877, 1.439, 3.2, 0.998, 2.119, 3.24, 0, 4, 0.518, 0.481, 0.397, 0.602, 0, 0, 0.313, 1.686, 0, 0, 0, 0, 0.796, 1.676, 2.203, 0.323, 0, 0, 1, 0, 0.316, 0.683, 0.394, 1.605, 0.077, 0.922, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.243, 0.756, 1, 0, 0, 0, 0.887, 1.112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.737, 0.262, 0, 0, 0, 0, 0, 0, 0, 0, 0.148, 1.441, 0.41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.977, 0.022, 0, 0, 0, 0, 0.628, 0.371, 0, 0, 0.396, 0.603, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.913, 0.086, 0, 0, 0.682, 0.317, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.524, 0.475, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.937, 0.062, 0, 0, 0, 0, 0, 0, 0, 0.935, 0.064, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0.024,1749562363691.0,2025-06-10 13:32:43.691
1749562364292.0,STABSPECTRO_4112,,,,,117.146,0.6,52.895,0.385,38.079,0.6,0.694,120.0,3.0,84.0,37.475,66.186,387.445,28.759,17.357,"[0.6, 0.585, 0, 0, 0, 0.094, 0.905, 0, 0, 2.552, 0.737, 1.439, 0.27, 2.431, 1.615, 1.925, 1.952, 2.804, 4.487, 3.026, 0.756, 0, 0.562, 1.441, 1.996, 3.522, 3.117, 1.359, 0, 0, 0.157, 1.842, 1.915, 0.481, 2.277, 0.325, 1.434, 1.565, 0, 0, 0.476, 1.439, 0.439, 1.439, 1.439, 0.763, 1.116, 0.883, 0.996, 0.003, 0, 0, 0, 0, 0, 0, 0, 0.958, 0.44, 0.601, 0.279, 1.44, 1.28, 0, 0, 0.481, 1.44, 0.078, 0, 0.243, 0.756, 0, 0.565, 0.434, 0, 0, 0, 0.769, 0.23, 0, 0.091, 0.908, 0, 1, 0, 0, 0, 0, 0.619, 0.38, 0, 0.942, 1.441, 0.616, 0, 0, 0, 0.589, 0.441, 0.969, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.419, 0.58, 0, 0, 0, 0, 0, 0, 0, 0.396, 0.603, 0.28, 0.719, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.47, 0.529, 0, 0, 0, 0, 0, 0, 0, 0, 0.895, 0.104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.714, 0.285, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3]",0.029,1749562364292.0,2025-06-10 13:32:44.292
1749562364893.0,STABSPECTRO_4112,,,,,45.178,0.599,52.983,0.424,38.143,0.599,0.694,145.0,1.0,83.0,-11.187,66.297,388.092,72.999,28.981,"[0.598, 0.585, 0, 0, 0, 0, 0, 0, 1, 0.85, 0.729, 2.149, 1.27, 0, 1.188, 4.784, 1.952, 5.534, 4.148, 0.635, 2.122, 1.878, 1.754, 3.003, 2.437, 1.439, 0.119, 1.519, 1.679, 1.439, 2.361, 0.518, 1.439, 1.439, 0.602, 1.554, 1.445, 1, 0.596, 1.403, 0.476, 0.523, 0, 0, 0.236, 2.116, 0.647, 0, 0, 2, 0, 0, 0, 0, 0.637, 0.44, 0.922, 0, 0.398, 0.601, 1.279, 0.72, 1.16, 1.44, 0.399, 0.481, 0.518, 1, 0, 0, 0, 0.124, 0.875, 0.006, 0.993, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.824, 0.175, 0, 0.148, 0.851, 0, 0, 0, 0, 0, 0, 0, 0, 0.561, 1.438, 0, 0, 0, 0.769, 0.23, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.28, 0.719, 0, 0, 0, 0, 0, 0.374, 0.625, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.125, 0.874, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.725, 0.274, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0.024,1749562364893.0,2025-06-10 13:32:44.893
1749562365493.0,STABSPECTRO_4112,,,,,167.086,0.598,53.072,0.409,38.207,0.598,0.694,140.0,1.0,84.0,-9.686,66.407,388.741,76.734,10.852,"[0.597, 0.585, 0, 0, 0, 0, 0, 0, 1.411, 1.439, 0.149, 1.458, 1.541, 2.431, 3.662, 2.392, 3.29, 1.222, 3.217, 2.026, 0.756, 0, 2.248, 2.751, 0.441, 1.439, 1.439, 2.959, 1.92, 2.078, 1.879, 2.361, 0.481, 1.193, 3.481, 0.325, 0, 0, 0.596, 1.476, 1.926, 0, 0.356, 0.643, 0, 0, 0.232, 1.767, 0.996, 2.44, 0.563, 0, 0, 0.197, 1.44, 0.362, 0.517, 0.482, 0, 1.677, 1.322, 0, 0.32, 2.28, 0.399, 0, 0, 0.362, 0.637, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.209, 0.79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.944, 1.055, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0.211, 0.788, 0, 0, 0.977, 0.022, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.355, 1.442, 0.202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.765, 0.234, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.967, 0.032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0.024,1749562365493.0,2025-06-10 13:32:45.493
1749562366093.0,STABSPECTRO_4112,,,,,395.119,0.6,52.895,0.535,38.079,0.6,0.694,105.0,0.0,77.0,61.827,66.186,387.445,-51.022,36.082,"[0.6, 0.585, 0, 0, 0, 0, 0.533, 0.466, 1, 0, 0, 0, 1.337, 1.662, 2.094, 2.392, 2.364, 3.878, 3.683, 1.83, 1.439, 1.684, 3.756, 2.875, 0.882, 1.117, 2.32, 0.679, 1.199, 1.439, 0.439, 1.439, 0.481, 0, 1.674, 0.602, 0.722, 1, 0.596, 0.439, 1.439, 0.523, 0, 0, 1.236, 1.44, 0.323, 0, 0.996, 0.003, 0.876, 1.123, 0.756, 0.44, 0.802, 1.155, 1.844, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.843, 1.156, 0, 0, 0.684, 0.315, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.828, 1.171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.148, 0.851, 1, 0, 0, 0, 0, 0, 0, 0, 0.561, 0.438, 0, 0, 1, 0, 0, 0, 0, 0.536, 0.463, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.682, 0.317, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.937, 0.062, 0, 0, 0, 0.158, 0.841, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.022,1749562366093.0,2025-06-10 13:32:46.093
1749562366693.0,STABSPECTRO_4112,,,,,64.451,0.599,52.983,0.454,38.143,0.599,0.694,136.0,2.0,80.0,62.424,66.297,388.092,-16.538,3.104,"[0.598, 0.585, 0, 0, 0, 0, 0, 0, 0.411, 0.588, 1.29, 1.439, 0.27, 1.215, 3.831, 1.925, 2.878, 1.878, 2.074, 2.683, 2.195, 1.439, 2.563, 3.315, 2.321, 3.437, 2.199, 2.799, 2.838, 2.401, 0.157, 1.842, 0.957, 1.439, 1.439, 0.439, 0.722, 0, 0, 0.036, 1.439, 1.439, 0.439, 0.643, 0, 1.352, 0.647, 0.556, 0.443, 1, 0.876, 1.123, 0, 1.197, 0.802, 0.077, 0.922, 0.958, 0.041, 0, 0, 0, 0, 0, 0, 0, 0, 0.362, 0.637, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.737, 0.262, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.589, 0.41, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.211, 0.788, 0.094, 0.905, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.374, 0.625, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.161, 0.838, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.526, 0.473, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",0.024,1749562366693.0,2025-06-10 13:32:46.693
1749562367294.0,STABSPECTRO_4112,,,,,143.947,0.599,52.983,0.333,38.143,0.599,0.694,101.0,1.0,90.0,52.384,66.297,388.092,1.071,-4.537,"[0.598, 0.585, 0, 0, 0, 0, 0.533, 0.466, 1, 0, 0.58, 1.419, 2.674, 4.541, 2.878, 3.851, 2.98, 4.439, 3.852, 4.026, 2.805, 3.073, 1.439, 3.437, 0.441, 2.32, 0.879, 2.119, 4.838, 2.401, 0.157, 1.842, 0, 1.397, 0.602, 0.554, 2.162, 0.439, 0.843, 0, 0.952, 1.047, 0, 0, 0.236, 1.44, 1.44, 1.44, 0.443, 0.436, 2.316, 0.246, 0, 1, 0.637, 0.362, 0, 0, 1.398, 0.601, 0, 0, 0, 0, 0, 0, 0, 0, 0.803, 0.196, 0, 0.124, 1.44, 1.434, 0.446, 0.553, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.094, 0.905, 0, 0, 0, 0, 0, 0, 0, 0, 0.512, 0.487, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.143, 0.856, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0.02,1749562367294.0,2025-06-10 13:32:47.294
1749562367896.0,STABSPECTRO_4112,,,,,274.202,0.6,52.895,0.336,38.079,0.6,0.694,164.0,1.0,85.0,0.711,66.186,387.445,65.032,9.253,"[0.6, 0.585, 0, 0, 0, 0, 0, 0, 0, 1.701, 0.298, 2.188, 2.149, 1.662, 0.141, 3.345, 6.993, 2.98, 3.344, 2.17, 3.024, 2.122, 1.439, 1.439, 0.998, 3.522, 2.477, 0.759, 0.439, 1.439, 0.518, 1.842, 0, 1.795, 1.204, 1.277, 0.722, 0, 0, 0.036, 0.963, 0.916, 0.439, 0.643, 1, 0.676, 1.323, 1.112, 0.887, 3, 0, 0, 0, 0, 0, 1, 0.517, 0.482, 0, 0.838, 1.44, 0.72, 0, 0, 1.04, 0.959, 0, 0, 0, 0, 0.684, 1.315, 0, 0, 0, 0, 0, 0.769, 0.23, 0, 0.091, 0.908, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.148, 0.851, 0, 0, 0, 0, 0, 0.237, 1.441, 0.441, 0.879, 0, 0, 0, 0, 0.769, 1.23, 0, 0.094, 1.441, 0.463, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.797, 0.202, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0.023,1749562367896.0,2025-06-10 13:32:47.896
1749562368496.0,STABSPECTRO_4112,,,,,466.401,0.598,53.072,0.668,38.207,0.598,0.694,170.0,1.0,87.0,43.807,66.407,388.741,-14.02,3.874,"[0.597, 0.585, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1.458, 1.709, 2.047, 2.878, 3.364, 7.094, 2.445, 2.413, 3.83, 0.756, 0, 0, 1.003, 2.879, 2.879, 0.558, 1.439, 2.439, 1.439, 0.439, 1.439, 0.481, 1, 1.674, 0.325, 0, 0, 1.79, 2.209, 0, 0.916, 0.439, 0.643, 0, 0, 0, 0.556, 0.443, 1.436, 0.563, 0.316, 1.44, 0.44, 1.44, 0.362, 0.517, 0.482, 0, 0.838, 0.161, 0, 0, 0, 0.04, 0.959, 0, 0, 0, 2, 0, 0, 0.565, 1.434, 0.446, 0.553, 0, 0, 1, 0.65, 0.349, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.501, 0.498, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.444, 1.441, 0.113, 0, 0, 0, 0, 0, 0, 0.419, 0.58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.682, 2.317, 0, 0, 0.452, 0.547, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0.751, 0.248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.829, 0.17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0.029,1749562368496.0,2025-06-10 13:32:48.496
1749562369096.0,STABSPECTRO_4112,,,,,52.189,0.6,52.895,0.411,38.079,0.6,0.694,110.0,2.0,63.0,36.09,66.186,387.445,-2.595,16.52,"[0.6, 0.585, 0, 0, 0, 0, 0, 0, 0, 1.701, 0.588, 1.439, 1.27, 1.215, 0.878, 1.905, 0.925, 5.439, 1.439, 2.683, 1.512, 0.122, 0.877, 1.003, 2.437, 1.439, 0.119, 0.759, 2.439, 1.439, 1.518, 2.361, 1.439, 1.042, 0.837, 1.439, 0.722, 0.156, 0.843, 0, 0, 0, 0.356, 1.439, 1.439, 0.763, 0, 0, 0, 0.873, 1.126, 0, 0, 0, 0, 0, 0.517, 0.482, 0, 0, 0, 0.719, 0.28, 0.6, 0.399, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0.446, 0.553, 0, 0, 0, 0, 0.091, 0.908, 0, 0, 0, 0, 0, 0, 0, 0, 0.501, 0.498, 0, 0, 0, 0.707, 0.292, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.303, 0.696, 0.186, 0.813, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.843, 0.156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",0.018,1749562369096.0,2025-06-10 13:32:49.096
1749562369698.0,STABSPECTRO_4112,,,,,265.417,0.6,52.895,0.376,38.079,0.6,0.694,180.0,1.0,79.0,45.688,66.186,387.445,-4.156,17.758,"[0.6, 0.585, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.729, 0.27, 1.215, 0.878, 3.364, 4.317, 1.587, 1.439, 1.683, 4.928, 3.951, 3.194, 2.439, 1.439, 0.558, 1.64, 1.359, 2.199, 0.8, 1.235, 4.319, 1.445, 0.795, 1.204, 1, 0.717, 0.439, 0.843, 0, 0.476, 1.439, 0.439, 0.643, 1, 0.676, 2.323, 0.556, 0.443, 2, 0.876, 0.123, 0, 0, 0.637, 0.362, 0, 0, 1, 0, 1, 0, 0, 0.6, 0.399, 0.481, 0.518, 0, 0, 0.243, 0.756, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.091, 0.908, 0.973, 0.026, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.824, 1.175, 0, 0, 0, 0, 0, 0, 0.354, 0.645, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0.048, 0.951, 0, 0, 0.817, 0.182, 0, 0, 0, 0, 0, 0, 0.355, 1.442, 0.202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.493, 0.506, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0.023,1749562369698.0,2025-06-10 13:32:49.698
1749562370300.0,STABSPECTRO_4112,,,,,242.487,0.6,52.895,0.313,38.079,0.6,0.694,120.0,1.0,72.0,44.225,66.186,387.445,-4.134,-2.807,"[0.6, 0.585, 0, 0, 0, 0, 0, 0.972, 1.027, 0, 1.29, 1.439, 2.944, 3.325, 2.094, 2.878, 1.952, 4.439, 0.634, 2.487, 2.878, 3.001, 2.632, 1, 0.882, 2.879, 0.238, 0, 1, 0, 0.078, 1.439, 1.439, 0.439, 1.439, 1.162, 1.434, 0.565, 0, 0, 0.476, 1.439, 1.439, 0.643, 0, 0.676, 1.323, 0.556, 0.443, 0, 0, 0, 0.756, 0.44, 1.44, 1.362, 0, 0, 0, 0, 1, 0, 0, 0.6, 0.399, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.209, 0.79, 0, 0, 0, 0, 0, 0, 0, 0, 0.619, 0.441, 1.441, 0.498, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.12, 0.879, 0, 0.444, 0.555, 0, 0, 0, 0, 0, 0, 0.977, 0.022, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.24, 0.759, 0.125, 0.874, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.725, 0.274, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0.019,1749562370300.0,2025-06-10 13:32:50.300
