20250611_090415_MWALK_#0122
Field-Nr.: 1
Date: 11.06.2025
Time: 09:04:44
MagWalk: 000122
Samples: 6753
###---Probe---###
Probe Firmware: 00.00-00/00
Median Probe Temperature: +20.9 [degC]
SampleFrequence: 250 [Hz]
Digital Probe Voltage: +3.64 [V]
Anlog Probe (positiv) Voltage: +12.11 [V]
Anlog Probe (negativ) Voltage: -12.13 [V]
###---DataLogger---###
DataLogger Firmware 04.00-02/00
Input Voltage: +11.96 [V]
Median Temperature: +24.0 [degC]
###---GPS---###
GGA Information
GPS enabeld
GGA Quality: 0 = invalid 1 = GPS fix (SPS); 2 = DGPS fix; 3 = PPS fix; 4 = Real Time Kinematic; 5 = Float RTK; 6 = estimated (dead reckoning) (2.3 feature); 7 = Manual input mode; 8 = Simulation mode

Timestamp [ms]; B1x [nT]; B1y [nT]; B1z [nT]; B2x [nT]; B2y [nT]; B2z [nT]; AccX [g]; AccY [g]; AccZ [g]; Temp [Deg]; Latitude [Decimal Degrees]; Longitude [Decimal Degrees]; Altitude [m]; Satellites; Quality; GPSTime; GPSDate; GPSTime [hh:mm:ss.sss];
24468;14810.34;-7803.66;49669.62;14303.02;-6933.47;50029.30;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24472;14810.39;-7803.16;49670.10;14302.62;-6933.39;50029.24;0.034;0.042;1.004;0.0;0;0;0;0;0;0;0;0;
24476;14809.80;-7804.95;49670.17;14302.84;-6933.89;50028.98;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24480;14809.59;-7804.44;49669.59;14301.10;-6932.66;50029.51;0.036;0.044;1.012;0.0;0;0;0;0;0;0;0;0;
24484;14809.74;-7803.12;49671.01;14300.73;-6933.64;50029.40;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24488;14807.70;-7803.60;49671.10;14300.17;-6932.15;50030.23;0.041;0.048;1.012;0.0;0;0;0;0;0;0;0;0;
24492;14807.85;-7803.28;49671.08;14299.36;-6933.15;50030.80;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24496;14806.82;-7803.39;49670.83;14299.35;-6932.80;50030.87;0.046;0.052;1.012;0.0;0;0;0;0;0;0;0;0;
24500;14806.88;-7802.57;49672.52;14299.25;-6932.48;50029.70;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24504;14806.31;-7803.53;49670.95;14299.26;-6933.72;50030.83;0.047;0.050;1.012;0.0;0;0;0;0;0;0;0;0;
24508;14807.03;-7804.05;49670.49;14298.12;-6933.60;50030.29;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24512;14808.66;-7803.42;49670.09;14300.45;-6934.02;50029.27;0.047;0.047;1.012;0.0;0;0;0;0;0;0;0;0;
24516;14809.70;-7803.87;49671.02;14300.54;-6933.58;50031.17;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24520;14809.91;-7803.30;49670.07;14301.83;-6932.64;50029.38;0.042;0.042;1.012;0.0;0;0;0;0;0;0;0;0;
24524;14810.10;-7804.02;49670.23;14302.76;-6933.01;50028.65;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24528;14809.98;-7803.85;49671.02;14303.11;-6934.35;50029.43;0.037;0.036;1.012;0.0;0;0;0;0;0;0;0;0;
24532;14810.66;-7804.70;49670.14;14303.83;-6933.78;50029.30;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24536;14811.23;-7804.05;49670.76;14303.83;-6933.46;50029.79;0.033;0.040;1.005;0.0;0;0;0;0;0;0;0;0;
24540;14811.49;-7804.67;49669.67;14304.39;-6933.42;50028.42;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24544;14813.74;-7803.21;49669.71;14305.32;-6933.07;50029.36;0.029;0.043;0.998;0.0;0;0;0;0;0;0;0;0;
24548;14813.35;-7802.98;49669.31;14306.10;-6933.10;50029.02;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24552;14815.21;-7802.88;49669.53;14307.38;-6933.18;50027.84;0.031;0.047;0.996;0.0;0;0;0;0;0;0;0;0;
24556;14816.18;-7804.12;49668.88;14308.51;-6934.29;50027.32;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24560;14816.83;-7804.44;49668.86;14308.90;-6934.81;50027.99;0.035;0.052;0.996;0.0;0;0;0;0;0;0;0;0;
24564;14818.17;-7804.70;49667.07;14310.03;-6933.32;50027.74;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24568;14818.64;-7803.98;49667.71;14311.43;-6933.54;50027.59;0.041;0.052;1.002;0.0;0;0;0;0;0;0;0;0;
24572;14819.67;-7804.88;49667.29;14312.07;-6933.57;50027.36;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24576;14820.26;-7804.07;49667.33;14311.71;-6933.99;50026.74;0.048;0.049;1.010;0.0;0;0;0;0;0;0;0;0;
24580;14820.00;-7804.37;49666.86;14313.44;-6934.15;50027.13;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24584;14821.51;-7804.20;49667.56;14313.67;-6934.22;50027.16;0.051;0.045;1.012;0.0;0;0;0;0;0;0;0;0;
24588;14820.62;-7804.69;49667.85;14313.76;-6933.53;50027.09;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24592;14821.34;-7803.28;49668.03;14313.60;-6933.78;50026.39;0.053;0.040;1.012;0.0;0;0;0;0;0;0;0;0;
24596;14821.34;-7804.07;49667.43;14313.21;-6934.86;50025.94;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24600;14819.61;-7803.99;49668.03;14312.95;-6934.25;50026.24;0.050;0.043;1.012;0.0;0;0;0;0;0;0;0;0;
24604;14818.78;-7804.45;49668.21;14312.53;-6934.08;50026.90;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24608;14819.83;-7803.24;49667.93;14312.28;-6934.43;50026.24;0.047;0.049;1.012;0.0;0;0;0;0;0;0;0;0;
24612;14819.57;-7803.74;49667.50;14311.60;-6934.15;50026.74;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24616;14818.90;-7803.28;49667.36;14311.18;-6933.95;50026.96;0.044;0.053;1.006;0.0;0;0;0;0;0;0;0;0;
24620;14818.43;-7803.66;49667.85;14311.10;-6933.37;50027.60;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24624;14818.10;-7804.27;49668.06;14310.93;-6934.06;50027.16;0.041;0.057;0.998;0.0;63.7924353;9.3761452;11.5;12;2;90443.6;2025/06/11;09:04:43.602;
24628;14818.53;-7804.37;49668.07;14311.21;-6933.21;50027.38;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24632;14817.06;-7804.35;49668.60;14309.44;-6934.11;50027.85;0.037;0.051;1.002;0.0;0;0;0;0;0;0;0;0;
24636;14816.64;-7802.30;49667.64;14309.57;-6932.90;50028.20;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24640;14816.19;-7803.23;49668.35;14308.66;-6933.72;50027.98;0.034;0.043;1.010;0.0;0;0;0;0;0;0;0;0;
24644;14815.08;-7804.41;49668.14;14307.19;-6934.08;50028.03;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24648;14814.57;-7804.13;49669.81;14306.91;-6933.70;50029.37;0.032;0.037;1.006;0.0;0;0;0;0;0;0;0;0;
24652;14813.81;-7803.53;49669.38;14305.18;-6933.75;50028.66;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24656;14812.22;-7804.00;49669.37;14304.21;-6933.05;50028.81;0.031;0.032;0.998;0.0;0;0;0;0;0;0;0;0;
24660;14810.95;-7803.85;49670.70;14303.16;-6933.58;50029.12;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24664;14809.99;-7803.64;49670.97;14301.35;-6933.24;50029.29;0.030;0.033;1.002;0.0;0;0;0;0;0;0;0;0;
24668;14808.67;-7804.12;49671.73;14300.56;-6933.49;50029.41;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24672;14807.37;-7804.00;49672.02;14299.32;-6933.57;50031.25;0.029;0.035;1.010;0.0;0;0;0;0;0;0;0;0;
24676;14806.74;-7803.20;49671.56;14299.47;-6933.75;50030.33;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24680;14805.53;-7803.14;49671.20;14298.01;-6933.22;50030.89;0.034;0.040;1.012;0.0;0;0;0;0;0;0;0;0;
24684;14804.51;-7803.37;49671.22;14298.01;-6933.51;50031.58;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24688;14804.53;-7803.82;49672.18;14298.48;-6933.00;50031.18;0.040;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
24692;14805.58;-7802.48;49672.30;14297.95;-6932.92;50030.61;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24696;14806.37;-7803.55;49672.25;14298.51;-6932.55;50030.46;0.048;0.048;1.012;0.0;0;0;0;0;0;0;0;0;
24700;14806.30;-7803.91;49671.86;14298.72;-6933.37;50031.17;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24704;14806.23;-7803.57;49671.36;14298.51;-6933.42;50029.43;0.056;0.048;1.012;0.0;0;0;0;0;0;0;0;0;
24708;14808.35;-7805.09;49671.77;14298.94;-6932.79;50030.15;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24712;14807.51;-7804.23;49672.04;14299.12;-6933.92;50029.75;0.059;0.049;1.012;0.0;0;0;0;0;0;0;0;0;
24716;14807.10;-7805.13;49671.90;14299.29;-6934.03;50029.08;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24720;14808.34;-7804.41;49671.01;14299.39;-6933.76;50030.08;0.061;0.049;1.012;0.0;0;0;0;0;0;0;0;0;
24724;14807.64;-7804.17;49671.09;14300.54;-6933.92;50030.00;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24728;14808.18;-7803.95;49670.26;14300.39;-6933.18;50030.34;0.059;0.050;1.012;0.0;0;0;0;0;0;0;0;0;
24732;14809.02;-7803.24;49671.04;14300.27;-6933.47;50029.36;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24736;14808.28;-7803.62;49670.56;14300.73;-6933.76;50030.57;0.056;0.050;1.012;0.0;0;0;0;0;0;0;0;0;
24740;14809.64;-7804.73;49670.27;14302.06;-6933.65;50029.77;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24744;14810.23;-7804.30;49669.91;14302.35;-6933.50;50029.30;0.051;0.051;1.012;0.0;0;0;0;0;0;0;0;0;
24748;14811.10;-7805.48;49670.20;14302.65;-6934.50;50029.47;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24752;14812.47;-7804.69;49670.01;14303.75;-6933.46;50028.31;0.045;0.052;1.012;0.0;0;0;0;0;0;0;0;0;
24756;14813.38;-7803.17;49669.13;14305.72;-6933.57;50028.91;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24760;14814.77;-7804.55;49668.85;14306.52;-6934.29;50028.20;0.043;0.049;1.012;0.0;0;0;0;0;0;0;0;0;
24764;14816.44;-7804.24;49669.07;14307.74;-6933.95;50027.91;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24768;14816.81;-7803.70;49668.28;14310.15;-6934.04;50027.24;0.044;0.045;1.012;0.0;0;0;0;0;0;0;0;0;
24772;14817.58;-7803.62;49667.65;14310.78;-6933.24;50026.42;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24776;14819.39;-7804.20;49667.96;14310.69;-6933.14;50027.34;0.046;0.042;1.012;0.0;0;0;0;0;0;0;0;0;
24780;14820.50;-7804.71;49667.29;14312.06;-6933.33;50027.59;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24784;14819.51;-7803.73;49667.17;14311.60;-6933.89;50026.71;0.050;0.041;1.012;0.0;0;0;0;0;0;0;0;0;
24788;14819.33;-7803.98;49667.47;14311.57;-6933.21;50026.28;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24792;14819.11;-7804.80;49668.11;14311.70;-6933.64;50026.04;0.053;0.042;1.012;0.0;0;0;0;0;0;0;0;0;
24796;14819.48;-7804.70;49667.92;14311.95;-6933.75;50027.42;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24800;14819.62;-7803.52;49667.58;14311.07;-6933.89;50027.21;0.055;0.044;1.012;0.0;0;0;0;0;0;0;0;0;
24804;14819.68;-7804.77;49667.65;14311.28;-6934.29;50026.26;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24808;14819.39;-7804.56;49667.53;14312.71;-6934.04;50027.36;0.052;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
24812;14820.14;-7804.74;49667.89;14311.20;-6933.47;50026.32;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24816;14819.55;-7804.02;49668.03;14311.71;-6933.88;50026.31;0.047;0.047;1.012;0.0;0;0;0;0;0;0;0;0;
24820;14819.15;-7803.88;49667.63;14311.57;-6932.90;50027.50;0.000;0.000;0.000;0.0;63.7924353;9.3761453;11.4;12;2;90443.8;2025/06/11;09:04:43.797;
24824;14818.96;-7804.81;49666.69;14311.52;-6934.31;50026.46;0.041;0.047;1.007;0.0;0;0;0;0;0;0;0;0;
24828;14819.80;-7804.41;49667.47;14310.72;-6934.32;50028.34;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24832;14818.50;-7803.57;49667.45;14310.47;-6933.85;50027.29;0.034;0.045;0.999;0.0;0;0;0;0;0;0;0;0;
24836;14817.46;-7804.48;49668.24;14309.68;-6934.22;50028.17;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24840;14817.01;-7804.06;49668.14;14308.54;-6933.03;50026.89;0.029;0.044;1.000;0.0;0;0;0;0;0;0;0;0;
24844;14815.85;-7804.24;49669.55;14308.56;-6932.87;50027.63;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24848;14813.99;-7804.37;49669.94;14306.07;-6933.64;50027.99;0.025;0.044;1.008;0.0;0;0;0;0;0;0;0;0;
24852;14812.67;-7803.99;49669.03;14304.61;-6933.74;50029.01;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24856;14811.92;-7803.37;49670.17;14304.04;-6934.29;50029.33;0.025;0.045;1.008;0.0;0;0;0;0;0;0;0;0;
24860;14811.29;-7803.74;49670.27;14303.55;-6934.17;50028.90;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24864;14809.16;-7805.03;49670.44;14302.51;-6932.85;50029.41;0.031;0.047;1.000;0.0;0;0;0;0;0;0;0;0;
24868;14809.14;-7803.96;49669.96;14301.30;-6933.26;50029.73;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24872;14806.63;-7804.85;49669.07;14301.21;-6932.72;50029.83;0.037;0.050;1.000;0.0;0;0;0;0;0;0;0;0;
24876;14808.78;-7804.21;49669.81;14300.61;-6932.69;50029.29;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24880;14809.32;-7804.44;49670.34;14300.92;-6933.35;50030.40;0.043;0.053;1.008;0.0;0;0;0;0;0;0;0;0;
24884;14809.39;-7804.42;49670.03;14300.95;-6932.76;50030.00;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24888;14808.38;-7804.34;49669.59;14302.86;-6932.99;50030.22;0.047;0.052;1.012;0.0;0;0;0;0;0;0;0;0;
24892;14809.82;-7803.69;49671.16;14302.17;-6932.73;50030.19;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24896;14809.49;-7803.89;49670.76;14301.78;-6933.50;50028.91;0.047;0.048;1.012;0.0;0;0;0;0;0;0;0;0;
24900;14810.42;-7804.55;49670.41;14301.81;-6933.57;50029.94;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24904;14809.07;-7804.48;49670.60;14301.53;-6933.40;50029.98;0.045;0.041;1.008;0.0;0;0;0;0;0;0;0;0;
24908;14808.02;-7804.21;49671.63;14300.92;-6933.63;50029.37;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24912;14808.32;-7804.52;49670.42;14300.22;-6933.33;50030.62;0.042;0.031;1.000;0.0;0;0;0;0;0;0;0;0;
24916;14807.26;-7804.63;49670.84;14299.40;-6933.79;50030.01;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24920;14808.24;-7803.96;49670.72;14300.88;-6932.22;50030.47;0.036;0.028;1.000;0.0;0;0;0;0;0;0;0;0;
24924;14808.62;-7803.77;49671.48;14300.60;-6932.97;50030.19;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24928;14808.95;-7803.94;49670.42;14299.92;-6932.73;50029.37;0.029;0.032;1.008;0.0;0;0;0;0;0;0;0;0;
24932;14808.82;-7803.94;49669.80;14302.16;-6933.57;50030.16;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24936;14810.52;-7803.16;49669.09;14303.16;-6932.21;50029.19;0.027;0.039;1.008;0.0;0;0;0;0;0;0;0;0;
24940;14811.47;-7803.84;49669.11;14304.15;-6933.25;50029.65;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24944;14813.90;-7804.41;49669.20;14304.60;-6933.70;50029.01;0.031;0.048;1.000;0.0;0;0;0;0;0;0;0;0;
24948;14813.96;-7803.46;49668.82;14306.36;-6933.01;50027.73;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24952;14816.64;-7804.99;49668.50;14308.49;-6934.39;50028.31;0.037;0.053;1.000;0.0;0;0;0;0;0;0;0;0;
24956;14815.82;-7803.98;49667.50;14308.01;-6934.07;50026.92;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24960;14816.74;-7804.70;49667.81;14308.40;-6934.50;50026.58;0.043;0.055;1.008;0.0;0;0;0;0;0;0;0;0;
24964;14817.54;-7804.84;49667.64;14308.90;-6933.74;50028.16;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24968;14817.36;-7804.48;49667.50;14309.53;-6933.78;50028.74;0.048;0.056;1.012;0.0;0;0;0;0;0;0;0;0;
24972;14816.17;-7804.45;49668.34;14308.38;-6933.64;50027.23;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24976;14817.07;-7804.48;49667.38;14308.91;-6933.26;50027.71;0.051;0.055;1.012;0.0;0;0;0;0;0;0;0;0;
24980;14816.49;-7803.92;49667.60;14309.01;-6933.68;50027.89;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24984;14818.51;-7805.02;49667.99;14309.29;-6933.96;50027.38;0.052;0.052;1.008;0.0;0;0;0;0;0;0;0;0;
24988;14819.60;-7804.78;49667.78;14310.56;-6933.49;50027.14;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
24992;14819.21;-7803.74;49667.00;14311.54;-6932.96;50025.92;0.051;0.048;1.000;0.0;0;0;0;0;0;0;0;0;
24996;14820.05;-7804.21;49667.99;14311.03;-6933.42;50027.56;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
25000;14819.00;-7804.81;49667.26;14311.67;-6933.86;50026.21;0.045;0.046;1.000;0.0;0;0;0;0;0;0;0;0;
25004;14818.32;-7804.23;49666.94;14310.92;-6933.37;50027.03;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
25008;14818.68;-7804.88;49667.28;14311.25;-6933.81;50027.74;0.033;0.045;1.008;0.0;0;0;0;0;0;0;0;0;
25012;14818.08;-7804.48;49667.64;14310.17;-6933.63;50027.25;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
25016;14816.31;-7804.87;49667.99;14308.88;-6933.70;50028.03;0.027;0.043;1.008;0.0;0;0;0;0;0;0;0;0;
25020;14816.14;-7804.57;49668.29;14308.05;-6933.47;50028.33;0.000;0.000;0.000;0.0;63.7924353;9.3761455;11.4;12;2;90444.0;2025/06/11;09:04:44.000;
25024;14816.17;-7804.17;49668.82;14307.78;-6933.85;50026.78;0.026;0.039;1.000;0.0;0;0;0;0;0;0;0;0;
25028;14816.26;-7803.49;49667.70;14307.12;-6934.03;50027.56;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
25032;14814.81;-7804.44;49668.54;14307.17;-6933.36;50027.99;0.028;0.037;0.996;0.0;0;0;0;0;0;0;0;0;
25036;14814.81;-7804.30;49667.71;14307.83;-6933.71;50028.51;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
25040;14815.31;-7804.46;49668.81;14306.66;-6934.15;50029.04;0.032;0.039;0.996;0.0;0;0;0;0;0;0;0;0;
25044;14815.01;-7804.42;49668.95;14307.17;-6934.59;50027.41;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
25048;14814.85;-7804.37;49669.21;14306.57;-6933.03;50028.33;0.038;0.042;1.000;0.0;0;0;0;0;0;0;0;0;
25052;14813.42;-7804.96;49669.20;14305.82;-6933.75;50027.67;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
25056;14812.97;-7803.71;49669.24;14304.62;-6934.27;50027.56;0.046;0.047;1.008;0.0;0;0;0;0;0;0;0;0;
25060;14810.88;-7802.89;49670.31;14303.57;-6934.70;50028.97;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
25064;14809.46;-7803.99;49670.27;14303.36;-6934.50;50029.22;0.052;0.049;1.008;0.0;0;0;0;0;0;0;0;0;
25068;14809.34;-7804.41;49670.19;14302.13;-6932.61;50029.37;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
25072;14809.28;-7803.73;49670.03;14300.88;-6933.32;50029.65;0.054;0.048;1.000;0.0;0;0;0;0;0;0;0;0;
25076;14808.81;-7804.28;49670.52;14300.98;-6932.72;50029.77;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
25080;14808.87;-7804.25;49670.87;14301.30;-6932.76;50029.77;0.053;0.046;1.004;0.0;0;0;0;0;0;0;0;0;
25084;14808.10;-7803.88;49670.91;14301.00;-6932.60;50030.71;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
25088;14809.16;-7804.27;49670.53;14300.66;-6933.88;50030.37;0.047;0.045;1.020;0.0;0;0;0;0;0;0;0;0;
25092;14808.32;-7804.27;49670.59;14301.03;-6932.96;50030.12;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
25096;14809.13;-7804.07;49670.33;14301.42;-6933.76;50028.84;0.045;0.042;1.020;0.0;0;0;0;0;0;0;0;0;
25100;14809.35;-7803.37;49670.28;14300.91;-6933.57;50029.87;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
25104;14808.93;-7803.99;49670.45;14300.85;-6933.39;50029.72;0.046;0.037;1.004;0.0;0;0;0;0;0;0;0;0;
25108;14808.46;-7804.30;49670.97;14299.93;-6933.83;50029.84;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
25112;14808.63;-7803.84;49670.95;14300.57;-6934.25;50028.81;0.046;0.039;0.999;0.0;0;0;0;0;0;0;0;0;
25116;14808.45;-7803.71;49671.40;14300.93;-6933.29;50030.07;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
25120;14808.63;-7802.85;49670.87;14300.03;-6933.12;50029.91;0.045;0.047;1.007;0.0;0;0;0;0;0;0;0;0;
25124;14808.70;-7803.32;49670.41;14300.25;-6933.51;50029.88;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
25128;14809.78;-7803.09;49670.37;14301.59;-6933.32;50029.40;0.044;0.054;1.010;0.0;0;0;0;0;0;0;0;0;
25132;14810.77;-7804.05;49670.26;14302.24;-6933.36;50029.66;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
25136;14811.07;-7804.21;49670.06;14302.94;-6932.79;50027.53;0.048;0.058;1.002;0.0;0;0;0;0;0;0;0;0;
25140;14812.93;-7804.39;49668.32;14304.25;-6933.44;50029.17;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
25144;14813.60;-7803.98;49669.67;14306.13;-6934.10;50028.21;0.049;0.060;0.996;0.0;0;0;0;0;0;0;0;0;
25148;14813.68;-7804.32;49669.27;14306.45;-6934.03;50027.94;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
25152;14814.33;-7804.69;49668.47;14306.87;-6934.06;50027.74;0.046;0.054;0.996;0.0;0;0;0;0;0;0;0;0;
25156;14814.67;-7804.09;49668.06;14307.33;-6933.78;50028.41;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
25160;14816.19;-7804.52;49668.84;14307.66;-6933.37;50027.74;0.043;0.047;0.998;0.0;0;0;0;0;0;0;0;0;
25164;14817.00;-7804.94;49669.41;14307.10;-6933.44;50027.92;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
25168;14816.40;-7804.67;49668.03;14308.10;-6933.96;50027.73;0.043;0.038;1.006;0.0;0;0;0;0;0;0;0;0;
25172;14815.63;-7803.31;49668.34;14307.60;-6933.17;50028.41;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
25176;14817.11;-7803.60;49667.95;14309.91;-6932.92;50027.34;0.043;0.031;1.012;0.0;0;0;0;0;0;0;0;0;
25180;14817.43;-7803.49;49667.45;14309.55;-6933.97;50027.25;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
25184;14817.93;-7805.12;49667.29;14309.08;-6933.28;50028.24;0.047;0.033;1.012;0.0;0;0;0;0;0;0;0;0;
25188;14818.36;-7804.16;49667.39;14311.15;-6933.68;50028.17;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
25192;14818.67;-7804.19;49667.43;14310.97;-6933.26;50026.86;0.049;0.037;1.010;0.0;0;0;0;0;0;0;0;0;
25196;14818.40;-7804.42;49668.89;14310.68;-6933.31;50027.87;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
25200;14819.07;-7803.85;49668.85;14310.83;-6933.57;50026.97;0.048;0.046;1.002;0.0;0;0;0;0;0;0;0;0;
25204;14818.64;-7804.73;49668.38;14309.69;-6933.76;50027.38;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
25208;14817.79;-7804.31;49668.31;14310.05;-6933.90;50027.73;0.047;0.053;0.996;0.0;0;0;0;0;0;0;0;0;
25212;14816.97;-7804.81;49668.43;14308.83;-6933.33;50027.63;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
25216;14816.29;-7804.05;49668.96;14308.09;-6933.43;50027.84;0.044;0.053;0.996;0.0;0;0;0;0;0;0;0;0;
25220;14815.47;-7803.82;49669.30;14307.35;-6933.25;50027.57;0.000;0.000;0.000;0.0;63.7924353;9.3761455;11.4;12;2;90444.2;2025/06/11;09:04:44.203;
25224;14815.53;-7803.92;49670.26;14307.07;-6932.87;50029.45;0.041;0.052;0.998;0.0;0;0;0;0;0;0;0;0;
25228;14815.47;-7803.02;49668.77;14307.98;-6932.73;50028.14;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
25232;14815.90;-7805.45;49668.13;14307.16;-6933.22;50028.71;0.038;0.049;1.006;0.0;0;0;0;0;0;0;0;0;
25236;14814.35;-7803.41;49669.60;14306.60;-6932.87;50027.88;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
25240;14814.60;-7804.38;49668.74;14306.91;-6933.86;50029.17;0.036;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
25244;14813.65;-7803.70;49669.52;14307.14;-6933.56;50027.17;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
25248;14814.00;-7803.31;49669.43;14306.68;-6934.46;50028.53;0.039;0.042;1.012;0.0;0;0;0;0;0;0;0;0;
