timestamp,lat,lon,Total,Countrate,U238,K40,Th232,Cs137,Height,Press,Temp,Hum
1749563672834,63.79096434539315,9.37279570004824,117,210,4.596,178.524,94.144,53.343,54.476299565846595,1008.5125520958084,16.10625748502994,50.1
1749563668628,63.79096435772595,9.372795802623907,113,165,87.448,755.803,-28.246,40.625,54.47548688046647,1008.5118145708583,16.09,50.06858283433134
1749563955177,63.790964542596754,9.372773359184354,60,121,-1.973,157.992,20.678,0.965,65.8,1007.7630265469062,16.98,50.757684630738524
1749563663222,63.79096770190577,9.372812473136428,130,205,67.876,708.033,-4.968,16.757,56.3584029535865,1008.5085650698603,16.07,50.03
1749563661421,63.790967746790216,9.372814024450095,107,210,65.652,302.855,-14.36,62.296,56.4983226744186,1008.5103183449651,16.062382851445662,50.02761714855434
1749564919876,63.790967921050004,9.371801547888888,56,111,-14.142,320.443,22.624,33.458,60.705666666666666,1007.1376303090728,13.955144566301097,55.0351445663011
1749563667427,63.79096832325321,9.372811264374999,121,190,49.905,323.153,18.142,17.166,56.33555631868132,1008.5097532934132,16.09,50.06
1749563673435,63.790968347180026,9.372810881849507,108,141,44.819,503.919,-3.076,63.013,56.39182278481013,1008.5138255489022,16.11,50.10902195608782
1749563666227,63.79096844279456,9.372813143126399,104,179,-64.179,675.429,59.596,41.073,56.486670022371364,1008.5084263473053,16.080329341317363,50.050329341317365
1749563672234,63.79096858588303,9.372812061181193,118,199,90.935,526.551,-1.547,18.412,56.563853211009175,1008.5108754491018,16.100269461077847,50.1
1749563669233,63.7909688,9.372812906871035,124,221,49.94,875.542,-16.484,14.04,56.60544291754757,1008.5120077844311,16.090329341317364,50.080329341317366
1749564910868,63.79096970582363,9.371715068311147,46,75,2.142,147.286,8.126,24.079,60.393344425956734,1006.9459472055888,13.95,55.01527944111776
1749563955778,63.79097162385833,9.372756482080556,63,100,3.307,275.505,-2.374,9.981,65.8,1007.7296776447106,16.98,50.751686626746505
1749564920476,63.790971844474676,9.37182687148904,35,40,-19.606,49.775,37.704,-3.609,60.67340589569161,1007.1627995014956,13.96,55.04112662013958
1749564921077,63.79097644252912,9.37184795092346,32,55,11.811,14.471,-8.743,28.057,60.9,1007.1840711864406,13.96,55.047118644067794
1749564910267,63.79097875057499,9.371706146841667,45,100,7.709,-10.336,35.295,7.515,60.4935,1006.9459928143713,13.95,55.00928143712574
1749563956377,63.79098102970882,9.37273102812812,60,90,-27.569,216.549,32.882,23.797,65.8,1007.6994866267464,16.98,50.73283433133732
1749564921679,63.790981038710484,9.371869657174154,54,81,20.401,-117.626,61.748,28.093,60.90582362728785,1007.2094189620758,13.96,55.043752495009976
1749565143335,63.790985089600284,9.372785378515346,82,185,55.709,137.238,14.218,-1.342,57.358211991434686,1006.8201066799601,13.68,55.69412761714855
1749565145136,63.79098550630491,9.37278554111111,71,90,51.947,225.225,-0.513,-15.124,56.235069767441864,1006.8821750499002,13.68,55.725848303393214
1749564922283,63.79098577270937,9.371891463879646,47,74,-0.011,-37.672,18.573,27.549,61,1007.2385942115768,13.96,55.031696606786426
1749565137331,63.79098674020654,9.372784465387264,67,119,64.266,36.258,-14.739,38.996,60.12630636833046,1006.6596651046859,13.67,55.651136590229314
1749565135527,63.79098755971894,9.372779788324902,50,90,27.294,-42.345,40.531,-16.923,60.620674536256324,1006.6229856287425,13.67,55.64622754491018
1749564909667,63.790988582143925,9.371697306056971,45,80,0.84,136.328,15.219,18.521,60.443958020989506,1006.9459329341317,13.95,55.00329341317365
1749565151143,63.79098945026042,9.372803321739584,81,138,-2.279,242.418,49.552,41.99,52.93325625,1007.1515414101291,13.69,55.767984111221445
1749564922882,63.79099061166667,9.3719134753,46,75,-13.885,4.456,28.521,5.358,61,1007.2575249500999,13.96,55.02487025948104
1749565136729,63.79099092256989,9.372779206596775,60,95,73.577,141.998,-35.72,6.277,61.3182064516129,1006.6466668662674,13.67,55.633552894211576
1749565152342,63.79099099262196,9.37280343652439,68,80,47.546,186.946,-16.233,-1.703,53.11119512195122,1007.2058260479042,13.69,55.79607784431138
1749565142735,63.79099102236603,9.372778031298818,71,115,44.742,111.053,10.622,17.703,59.13809264305177,1006.8016041916168,13.68,55.69
1749563956979,63.790991372735604,9.372700204895105,45,80,3.893,65.218,17.642,1.706,65.8,1007.6701952095808,16.979700598802395,50.7097005988024
1749565154146,63.79099162835821,9.372829948835822,87,169,44.511,144.277,30.776,28.962,51.96807164179105,1007.2857910179641,13.69,55.82191616766467
1749565158353,63.790992385266456,9.372861850470219,99,169,23.953,633.678,9.792,54.394,49.80113793103448,1007.436975672981,13.7,55.88777666999003
1749565145736,63.7909924175,9.372775495125,80,140,24.606,508.997,1.284,33.658,57.69,1006.9054684630738,13.68,55.71387225548902
1749565143936,63.79099256029137,9.372774937086247,72,90,27.336,86.301,17.473,20.827,58.6993006993007,1006.8383326693227,13.68,55.700358565737055
1749565136129,63.7909930810154,9.37277560573866,50,60,39.878,100.665,1.095,12.457,62.15705368289638,1006.6357686626746,13.67,55.64552894211577
